Date,Open,High,Low,Close,Volume,Adj Close
2013-11-29,40.79,41.00,40.10,40.80,7125000,40.6066
2013-11-28,40.42,41.00,40.42,40.83,1189300,40.6364
2013-11-27,41.35,41.36,39.83,40.40,5075400,40.2085
2013-11-26,40.50,41.53,40.14,41.40,5638200,41.2037
2013-11-25,40.81,41.02,40.50,40.68,1684700,40.4871
2013-11-22,40.82,41.12,40.55,40.75,1142100,40.5568
2013-11-21,41.21,41.44,40.51,40.76,2411800,40.5667
2013-11-20,41.80,41.93,40.39,40.57,2401600,40.3776
2013-11-19,42.29,42.90,41.31,41.71,1650700,41.5122
2013-11-18,42.51,42.51,42.51,42.51,000,42.3085
2013-11-15,42.43,42.63,41.51,42.51,2643200,42.3085
2013-11-14,41.71,43.00,41.62,42.43,1173000,42.2288
2013-11-13,40.73,42.26,40.53,41.94,1972600,41.7412
2013-11-12,40.60,41.00,40.37,40.93,1513600,40.7359
2013-11-11,41.74,42.00,40.38,40.60,1486000,40.4075
2013-11-08,42.45,42.47,41.00,41.53,3442600,41.3331
2013-11-07,43.00,43.25,42.31,42.57,1059600,42.3682
2013-11-06,42.52,43.39,42.52,43.17,1370200,42.9653
2013-11-05,43.00,43.22,42.11,42.52,2008700,42.3184
2013-11-04,43.20,43.49,43.14,43.32,587800,43.1146
2013-11-01,43.59,43.74,43.01,43.42,1470400,43.2141
2013-10-31,43.35,43.96,41.78,43.83,4701700,43.6222
2013-10-30,43.91,43.92,42.46,43.57,1269600,43.3634
2013-10-29,44.00,44.20,43.40,44.14,1666300,43.9307
2013-10-28,43.15,44.03,41.79,44.00,2226200,43.7914
2013-10-25,42.65,43.18,42.44,43.14,2175500,42.9355
2013-10-24,42.00,43.40,42.00,42.86,4331200,42.6568
2013-10-23,41.92,42.00,41.12,41.47,1861200,41.2734
2013-10-22,40.71,42.00,40.71,41.92,1365700,41.7212
2013-10-21,41.18,41.40,39.71,40.91,4838000,40.716
2013-10-18,40.81,41.40,40.31,41.00,1829200,40.8056
2013-10-17,41.47,41.47,40.36,40.61,2153500,40.4175
2013-10-16,41.48,42.40,41.01,41.53,1064900,41.3331
2013-10-15,42.87,42.87,41.00,41.48,1928400,41.2833
2013-10-14,42.17,43.00,41.96,42.67,1234100,42.4677
2013-10-11,40.62,42.50,40.62,42.38,2702500,42.1791
2013-10-10,40.40,41.18,40.00,40.59,1902400,40.3976
2013-10-09,40.39,40.50,39.62,39.76,949000,39.5715
2013-10-08,41.24,41.24,40.12,40.59,1288300,40.3976
2013-10-07,41.70,41.70,40.31,41.03,1050000,40.8355
2013-10-04,42.07,42.34,41.60,41.79,1459900,41.5919
2013-10-03,42.22,42.50,41.30,42.07,1166600,41.8705
2013-10-02,41.55,42.50,40.68,42.22,1724100,42.0198
2013-10-01,40.49,41.98,40.00,41.76,1385100,41.562
2013-09-30,41.00,41.00,39.60,40.69,3497100,40.4971
2013-09-27,41.15,41.55,40.50,41.06,2258600,40.8653
2013-09-26,42.28,42.28,40.73,41.14,2375000,40.9449
2013-09-25,40.51,42.42,40.51,42.05,2634200,41.8506
2013-09-24,41.32,41.47,40.50,40.57,1907200,40.3776
2013-09-23,40.65,42.00,39.50,41.53,3812800,41.3331
2013-09-20,42.15,42.21,40.50,40.65,3981700,40.4573
2013-09-19,43.00,43.31,41.94,42.33,2770800,42.1293
2013-09-18,41.90,42.93,41.25,42.71,1959000,42.5075
2013-09-17,41.89,42.70,41.00,41.90,1760900,41.7013
2013-09-16,41.89,41.89,41.89,41.89,000,41.6914
2013-09-13,41.70,41.94,41.34,41.89,1343000,41.6914
2013-09-12,43.00,43.04,41.47,41.77,1515000,41.572
2013-09-11,42.92,43.80,42.16,42.99,3018500,42.7862
2013-09-10,41.35,43.00,41.35,42.92,4747700,42.7165
2013-09-09,39.05,41.80,39.05,41.56,4514600,41.363
2013-09-06,39.13,40.68,38.45,38.59,2738700,38.407
2013-09-05,39.27,39.34,38.70,39.11,1406900,38.9246
2013-09-04,38.54,40.00,38.00,39.89,2752300,39.7009
2013-09-03,39.50,39.50,38.20,38.50,2307300,38.3175
2013-09-02,39.00,39.69,38.84,39.02,746600,38.835
2013-08-30,37.00,39.68,37.00,38.85,33327600,38.6658
2013-08-29,37.21,38.30,37.00,37.10,2281900,36.9241
2013-08-28,37.54,38.29,36.67,37.11,2142600,36.9341
2013-08-27,38.59,38.59,36.71,37.35,2900700,37.1729
2013-08-26,40.26,40.26,38.45,38.63,2419200,38.4468
2013-08-23,40.22,41.00,39.75,40.01,1742800,39.8203
2013-08-22,39.76,40.80,39.76,40.02,2967100,39.8303
2013-08-21,40.74,40.97,39.53,39.75,5222400,39.5615
2013-08-20,41.12,41.40,40.63,40.94,2781000,40.7459
2013-08-19,42.51,42.53,40.76,41.03,1785100,40.8355
2013-08-16,43.23,43.33,42.59,42.71,961400,42.5075
2013-08-15,44.07,44.07,43.30,43.45,1683500,43.244
2013-08-14,44.20,45.55,43.83,44.29,1785100,44.08
2013-08-13,44.50,44.60,43.73,44.31,1739800,44.0999
2013-08-12,45.57,46.54,44.00,44.61,862800,44.3985
2013-08-09,45.00,46.00,45.00,45.80,1442600,45.5829
2013-08-08,44.90,45.70,44.20,45.49,1235200,45.2743
2013-08-07,44.40,45.25,44.01,45.13,1141700,44.916
2013-08-06,44.69,45.77,44.65,44.74,1530700,44.5279
2013-08-05,45.50,46.47,44.18,45.43,974600,45.2146
2013-08-02,45.20,47.50,45.18,45.62,2652700,45.4037
2013-08-01,43.01,45.99,43.01,45.43,2369800,45.2146
2013-07-31,42.01,44.15,42.01,43.20,2534900,42.9952
2013-07-30,42.65,43.00,42.65,42.99,1234000,42.7862
2013-07-29,43.52,44.00,42.80,42.86,1229200,42.6568
2013-07-26,42.38,44.14,42.11,43.74,791200,43.5326
2013-07-25,42.10,43.00,42.06,42.75,1151500,42.5473
2013-07-24,41.34,42.75,41.34,42.55,2691700,42.3483
2013-07-23,39.78,41.68,39.77,41.31,1815400,41.1141
2013-07-22,41.00,41.20,39.63,39.98,1774400,39.7904
2013-07-19,41.37,41.37,40.49,40.78,516200,40.5867
2013-07-18,41.63,41.80,40.82,41.43,1317100,41.2336
2013-07-17,39.88,41.80,39.88,41.63,2252400,41.4326
2013-07-16,41.44,41.50,39.50,39.83,1584900,39.6412
2013-07-15,40.29,41.97,39.85,41.50,2166500,41.3032
2013-07-12,39.11,40.75,39.05,40.49,2357200,40.298
2013-07-11,38.76,39.57,38.72,39.50,1342500,39.3127
2013-07-10,40.10,40.28,38.50,38.63,1686500,38.4468
2013-07-09,39.69,40.69,39.66,39.90,1673800,39.7108
2013-07-08,39.50,41.24,39.48,39.89,2131500,39.7009
2013-07-05,41.41,41.41,39.24,39.44,1916200,39.253
2013-07-04,40.33,41.98,40.20,41.05,1360500,40.8554
2013-07-03,39.05,40.50,38.90,40.35,2203200,40.1587
2013-07-02,40.00,40.35,38.55,39.27,2536400,39.0838
2013-07-01,39.05,40.47,37.80,40.34,2080400,40.1487
2013-06-28,37.27,39.50,37.27,39.25,7617200,39.0639
2013-06-27,35.90,37.69,35.90,37.46,3121500,37.2824
2013-06-26,34.51,35.98,34.51,35.82,2149900,35.6502
2013-06-25,34.74,34.97,34.05,34.68,2683000,34.5156
2013-06-24,35.49,35.49,34.10,34.64,1790200,34.4758
2013-06-21,34.17,36.52,33.75,35.57,11897400,35.4014
2013-06-20,35.02,36.30,33.50,34.12,4363400,33.9582
2013-06-19,35.99,36.98,34.15,35.02,2478100,34.854
2013-06-18,36.69,37.00,35.67,35.90,1453700,35.7298
2013-06-17,36.50,37.30,36.40,36.51,3045100,36.3369
2013-06-14,37.27,37.31,36.20,36.48,1486500,36.307
2013-06-13,37.03,38.20,37.03,37.32,1154600,37.1431
2013-06-12,37.71,38.59,35.64,37.22,1530000,37.0435
2013-06-11,38.19,38.82,37.30,37.51,2177600,37.3322
2013-06-10,37.07,38.31,37.07,38.22,1730400,38.0388
2013-06-07,37.21,38.50,36.62,36.88,3929000,36.7051
2013-06-06,36.70,37.41,36.50,37.13,1810700,36.954
2013-06-05,37.98,38.10,36.50,37.03,1442700,36.8544
2013-06-04,37.79,37.90,37.32,37.69,853300,37.5113
2013-06-03,38.50,38.50,37.20,37.60,1747900,37.4217
2013-05-31,37.80,38.40,36.46,37.83,7786200,37.6506
2013-05-30,36.73,37.70,36.73,37.48,1543100,37.3023
2013-05-29,37.60,38.00,36.45,36.91,2252500,36.735
2013-05-28,36.50,37.93,36.08,37.62,1029800,37.4416
2013-05-27,36.29,36.54,35.66,36.01,209300,35.8393
2013-05-24,36.81,37.20,36.05,36.24,1723100,36.0682
2013-05-23,36.73,37.10,36.00,36.99,1940100,36.8146
2013-05-22,37.20,38.20,35.80,36.69,3839100,36.516
2013-05-21,36.28,37.60,34.58,37.21,2408200,37.0336
2013-05-20,37.55,37.56,35.98,36.28,2482300,36.108
2013-05-17,37.58,38.00,37.50,37.55,1105000,37.372
2013-05-16,38.32,38.32,37.46,37.58,1700800,37.4018
2013-05-15,38.40,39.00,37.54,38.04,2506600,37.8596
2013-05-14,37.30,38.48,37.30,38.40,710100,38.2179
2013-05-13,38.43,38.61,37.36,37.49,1312500,37.3123
2013-05-10,38.75,38.88,37.46,38.16,1588000,37.9791
2013-05-09,39.05,39.80,38.48,38.86,1065400,38.6758
2013-05-08,39.26,40.45,38.70,38.85,1226800,38.6658
2013-05-07,38.49,40.00,38.44,39.44,2855000,39.253
2013-05-06,39.25,39.25,38.08,38.30,1437100,38.1184
2013-05-03,39.15,39.90,38.90,39.19,1333700,39.0042
2013-05-02,39.74,40.00,39.23,39.35,2803300,39.1634
2013-05-01,39.51,39.51,39.51,39.51,000,39.3227
2013-04-30,40.80,40.80,39.01,39.51,4236100,39.3227
2013-04-29,40.16,41.14,40.06,41.00,787200,40.8056
2013-04-26,41.24,41.49,40.08,40.16,1530800,39.9696
2013-04-25,40.51,42.21,40.51,41.63,3133000,41.4326
2013-04-24,41.48,41.50,40.21,40.71,1294200,40.517
2013-04-23,41.55,41.60,41.12,41.43,1876400,41.2336
2013-04-22,40.45,41.90,40.44,41.89,1870000,41.6914
2013-04-19,40.10,40.70,40.08,40.59,1807900,40.3976
2013-04-18,40.33,40.43,39.07,40.10,1231500,39.9099
2013-04-17,39.87,40.50,38.53,40.31,3585900,40.1189
2013-04-16,38.40,39.82,38.40,39.67,651600,39.4819
2013-04-15,38.75,39.20,38.35,38.55,1798900,38.3672
2013-04-12,40.42,40.48,38.85,38.92,1337100,38.5713
2013-04-11,40.33,40.67,40.13,40.48,1427700,40.1173
2013-04-10,40.18,41.00,39.59,40.53,4140400,40.1668
2013-04-09,39.36,40.50,39.00,40.18,2275000,39.82
2013-04-08,38.93,39.90,38.93,39.77,2203700,39.4136
2013-04-05,38.76,39.05,38.00,38.89,2671300,38.5415
2013-04-04,39.57,39.85,38.80,38.93,1477000,38.5812
2013-04-03,38.94,40.00,38.36,39.31,2169500,38.9578
2013-04-02,39.22,39.45,38.30,39.16,2433900,38.8091
2013-04-01,39.29,39.87,39.10,39.22,1697300,38.8686
2013-03-29,39.49,39.49,39.49,39.49,000,39.1361
2013-03-28,39.49,39.49,39.49,39.49,000,39.1361
2013-03-27,38.57,39.69,38.15,39.49,3546900,39.1361
2013-03-26,38.10,39.09,37.91,38.59,2874000,38.2442
2013-03-25,36.37,38.25,36.37,38.01,2727300,37.6694
2013-03-22,34.94,36.95,34.82,36.60,1803800,36.272
2013-03-21,34.98,35.64,34.76,35.21,1145000,34.8945
2013-03-20,34.00,35.50,34.00,35.30,2329100,34.9837
2013-03-19,34.51,34.72,33.59,34.27,1703300,33.9629
2013-03-18,34.49,34.49,34.49,34.49,000,34.181
2013-03-15,35.61,36.00,34.20,34.49,6435300,34.181
2013-03-14,35.75,35.90,35.03,35.61,2725000,35.2909
2013-03-13,35.82,36.23,35.56,36.10,2793100,35.7765
2013-03-12,35.01,37.30,35.01,36.18,1592500,35.8558
2013-03-11,35.14,35.93,35.01,35.30,2162700,34.9837
2013-03-08,34.92,35.55,34.92,35.50,2171100,35.1819
2013-03-07,35.00,35.60,34.89,35.27,2444900,34.954
2013-03-06,35.04,35.56,35.04,35.39,2065900,35.0729
2013-03-05,34.58,35.56,34.47,35.04,3310600,34.726
2013-03-04,33.66,34.65,33.66,34.53,1080300,34.2206
2013-03-01,34.32,34.78,34.23,34.65,2540200,34.3395
2013-02-28,33.95,34.98,33.94,34.67,6027900,34.3593
2013-02-27,33.09,33.95,32.83,33.81,2473700,33.507
2013-02-26,33.28,33.33,32.50,32.99,1587800,32.6944
2013-02-25,33.50,33.50,33.00,33.30,1240700,33.0016
2013-02-22,32.74,33.49,32.26,33.40,2001500,33.1007
2013-02-21,32.60,33.04,32.60,32.98,1541200,32.6845
2013-02-20,33.07,33.32,32.78,32.92,1959600,32.625
2013-02-19,32.91,33.00,32.61,32.70,2256000,32.407
2013-02-18,32.63,32.97,32.63,32.91,112800,32.6151
2013-02-15,33.00,33.00,32.43,32.96,1127000,32.6647
2013-02-14,32.80,33.00,32.20,32.89,2175200,32.5953
2013-02-13,32.70,32.90,32.39,32.72,2515400,32.4268
2013-02-12,32.24,32.76,32.24,32.38,371300,32.0899
2013-02-11,32.05,32.98,32.05,32.57,4061800,32.2782
2013-02-08,32.45,33.00,31.59,31.72,1181800,31.4358
2013-02-07,32.86,32.98,31.81,32.38,1130300,32.0899
2013-02-06,32.93,33.24,32.73,32.86,1488100,32.5656
2013-02-05,32.66,33.06,32.66,32.96,1424100,32.6647
2013-02-04,32.98,32.98,32.98,32.98,000,32.6845
2013-02-01,32.90,33.00,32.71,32.98,1229100,32.6845
2013-01-31,33.01,33.93,32.75,32.88,2853400,32.5854
2013-01-30,33.27,33.79,33.03,33.29,1697600,32.9917
2013-01-29,33.36,33.86,32.71,33.48,2194600,33.18
2013-01-28,33.03,33.50,32.98,33.41,2596600,33.1106
2013-01-25,33.35,33.48,33.12,33.36,1188400,33.0611
2013-01-24,33.10,33.40,33.10,33.35,2294200,33.0512
2013-01-23,32.81,33.34,32.81,33.30,2978800,33.0016
2013-01-22,32.77,33.18,32.73,33.14,2484600,32.843
2013-01-21,32.61,33.11,32.60,32.81,182100,32.516
2013-01-18,32.60,33.00,32.60,32.91,1608700,32.6151
2013-01-17,32.94,33.00,32.60,32.85,1271600,32.5556
2013-01-16,32.59,33.00,32.59,32.89,1478300,32.5953
2013-01-15,32.30,33.10,32.30,32.91,2835000,32.6151
2013-01-14,32.70,32.99,32.23,32.41,1416000,32.1196
2013-01-11,32.40,32.72,31.93,32.58,3367100,32.2881
2013-01-10,33.36,33.41,32.30,32.37,3465500,32.0799
2013-01-09,33.38,34.03,33.29,33.32,2036200,33.0214
2013-01-08,34.00,34.10,33.59,33.68,1388300,33.3782
2013-01-07,33.83,34.05,33.74,33.83,1535400,33.5269
2013-01-04,33.43,34.22,33.43,34.11,3462600,33.8044
2013-01-03,33.48,33.96,33.36,33.77,2490500,33.4674
2013-01-02,33.16,34.00,33.16,33.81,1656500,33.507
2013-01-01,33.47,33.47,33.47,33.47,000,33.1701
2012-12-31,32.49,33.50,32.49,33.47,719900,33.1701
2012-12-28,33.20,33.20,32.55,32.77,785500,32.4764
2012-12-27,32.90,33.50,32.82,32.97,957000,32.6746
2012-12-26,33.00,33.33,32.86,33.23,949100,32.9322
2012-12-25,32.97,32.97,32.97,32.97,000,32.6746
2012-12-24,32.26,33.09,32.26,32.97,336000,32.6746
2012-12-21,32.75,33.16,32.32,32.59,6312700,32.298
2012-12-20,32.89,33.13,32.69,33.08,1410900,32.7836
2012-12-19,32.66,33.09,32.25,32.93,3138400,32.6349
2012-12-18,32.09,33.00,32.09,32.99,2625800,32.6944
2012-12-17,31.90,32.50,31.88,32.41,2341000,32.1196
2012-12-14,31.50,32.08,31.50,31.90,1180300,31.6142
2012-12-13,31.87,32.04,31.49,31.96,2865800,31.6736
2012-12-12,31.92,31.92,31.92,31.92,000,31.634
2012-12-11,31.30,32.13,31.30,31.92,4576600,31.634
2012-12-10,30.93,31.50,30.65,31.47,12539600,31.188
2012-12-07,31.10,31.40,31.10,31.24,1629100,30.9601
2012-12-06,30.60,31.50,30.58,31.36,2360700,31.079
2012-12-05,31.00,31.00,30.60,30.67,2808400,30.3952
2012-12-04,30.65,31.00,30.59,30.90,2160300,30.6231
2012-12-03,30.47,31.00,30.47,30.99,2726700,30.7123
2012-11-30,30.26,30.69,30.20,30.50,6238000,30.2267
2012-11-29,30.10,30.55,30.10,30.47,5077900,30.197
2012-11-28,30.43,30.43,30.05,30.11,4230900,29.8402
2012-11-27,30.83,31.00,30.35,30.43,1977500,30.1573
2012-11-26,31.22,31.22,30.74,30.83,1858800,30.5537
2012-11-23,31.25,31.75,31.20,31.25,1048600,30.97
2012-11-22,31.15,31.60,31.15,31.48,900800,31.1979
2012-11-21,31.30,31.53,30.90,31.44,2842400,31.1583
2012-11-20,31.20,31.56,30.92,31.31,1374800,31.0294
2012-11-19,31.20,31.20,31.20,31.20,000,30.9204
2012-11-16,30.88,31.25,30.30,31.20,1746400,30.9204
2012-11-15,30.89,30.89,30.24,30.63,1396200,30.3555
2012-11-14,30.49,31.00,30.41,30.90,2146700,30.6231
2012-11-13,30.20,30.78,30.20,30.49,2234200,30.2168
2012-11-12,30.09,30.60,30.09,30.34,889500,30.0681
2012-11-09,30.59,31.18,30.20,30.37,2179100,30.0979
2012-11-08,30.40,30.95,30.01,30.70,2053800,30.4249
2012-11-07,30.77,30.78,30.01,30.30,2918900,30.0285
2012-11-06,30.90,31.00,30.53,30.76,3345900,30.4844
2012-11-05,31.75,31.75,30.75,30.87,1541900,30.5934
2012-11-02,31.77,31.77,31.77,31.77,000,31.4853
2012-11-01,30.50,32.01,30.50,31.77,3371000,31.4853
2012-10-31,31.24,31.70,30.32,30.50,2816800,30.2267
2012-10-30,32.00,32.01,31.04,31.24,1148200,30.9601
2012-10-29,31.85,32.15,31.85,32.02,1364900,31.7331
2012-10-26,32.19,32.45,32.00,32.28,2481400,31.9908
2012-10-25,32.37,32.84,32.34,32.58,1057700,32.2881
2012-10-24,32.57,32.65,32.20,32.27,1467400,31.9808
2012-10-23,32.10,33.09,32.08,32.59,715600,32.298
2012-10-22,32.68,32.70,31.97,32.46,1646100,32.1691
2012-10-19,32.89,33.20,32.55,32.60,1774000,32.3079
2012-10-18,32.92,33.00,32.47,32.82,2853300,32.5259
2012-10-17,32.15,33.00,32.15,32.97,3123600,32.6746
2012-10-16,31.35,32.45,31.35,32.23,3212600,31.9412
2012-10-15,31.47,31.60,31.39,31.48,1386000,31.1979
2012-10-12,31.35,31.64,31.33,31.43,827500,31.1484
2012-10-11,31.48,31.66,31.28,31.31,1767200,31.0294
2012-10-10,31.77,31.91,31.43,31.54,386500,31.2574
2012-10-09,31.62,32.00,31.25,31.89,2975100,31.6042
2012-10-08,31.50,32.25,31.50,31.78,1333300,31.4952
2012-10-05,31.36,32.25,31.36,31.94,2513800,31.6538
2012-10-04,31.62,31.62,31.19,31.44,1332100,31.1583
2012-10-03,31.76,31.78,31.52,31.71,759200,31.4259
2012-10-02,31.80,32.00,31.68,31.89,1441900,31.6042
2012-10-01,32.15,32.23,31.66,31.89,1538400,31.6042
2012-09-28,31.62,32.14,31.55,32.04,2885800,31.7529
2012-09-27,31.33,31.75,31.33,31.70,2296100,31.416
2012-09-26,31.01,31.49,30.71,31.33,1630500,31.0493
2012-09-25,31.20,31.20,31.00,31.07,1066000,30.7916
2012-09-24,30.98,31.41,30.85,31.03,1927700,30.752
2012-09-21,31.10,31.17,30.89,31.06,3264900,30.7817
2012-09-20,31.01,31.30,31.01,31.19,1619300,30.9105
2012-09-19,30.92,31.23,30.81,31.16,1612400,30.8808
2012-09-18,30.69,31.05,30.69,31.00,1463400,30.7222
2012-09-17,30.91,30.98,30.48,30.79,3003200,30.5141
2012-09-14,30.80,31.03,30.70,30.92,2475500,30.6429
2012-09-13,30.21,30.75,30.21,30.67,1542600,30.3952
2012-09-12,30.74,30.74,30.50,30.62,1596200,30.3456
2012-09-11,30.60,30.75,30.30,30.33,2185300,30.0582
2012-09-10,30.30,30.73,30.30,30.60,1493000,30.3258
2012-09-07,30.19,30.50,30.18,30.43,2017600,30.1573
2012-09-06,29.50,30.24,29.48,30.05,3151000,29.7807
2012-09-05,29.49,29.63,29.15,29.23,459500,28.9681
2012-09-04,29.70,29.70,29.21,29.31,2340300,29.0474
2012-09-03,29.12,29.90,29.10,29.49,1200100,29.2258
2012-08-31,30.10,30.17,28.00,28.70,18071800,28.4428
2012-08-30,30.10,30.45,29.62,29.99,1725300,29.7213
2012-08-29,30.54,30.54,30.16,30.26,1977400,29.9889
2012-08-28,30.42,30.65,30.12,30.54,1620600,30.2663
2012-08-27,30.68,30.68,30.25,30.42,608800,30.1474
2012-08-24,30.37,30.80,30.17,30.72,1184200,30.4447
2012-08-23,30.69,30.69,30.21,30.45,1951800,30.1772
2012-08-22,30.39,30.98,29.80,30.78,2988700,30.5042
2012-08-21,30.90,31.45,30.14,30.31,2318700,30.0384
2012-08-20,31.00,31.04,30.62,30.80,774700,30.524
2012-08-17,31.13,31.73,30.74,30.81,1941600,30.5339
2012-08-16,32.00,32.06,31.00,31.21,2680500,30.9303
2012-08-15,30.79,32.00,30.72,31.77,2788300,31.4853
2012-08-14,31.00,31.08,30.73,30.79,1999300,30.5141
2012-08-13,31.35,31.57,30.65,30.75,1849300,30.4745
2012-08-10,31.75,31.75,31.12,31.22,2347800,30.9403
2012-08-09,32.03,32.45,31.65,31.77,967100,31.4853
2012-08-08,32.32,32.50,32.02,32.11,1468100,31.8223
2012-08-07,32.55,33.00,31.22,32.50,2888700,32.2088
2012-08-06,32.48,32.60,32.46,32.50,1317000,32.2088
2012-08-03,32.98,33.00,32.42,32.51,1564000,32.2187
2012-08-02,32.89,32.89,32.38,32.57,1829500,32.2782
2012-08-01,33.03,33.15,32.56,32.97,976300,32.6746
2012-07-31,32.59,33.29,32.50,33.12,5045700,32.8232
2012-07-30,32.14,32.80,32.14,32.67,2010900,32.3773
2012-07-27,31.38,32.80,31.38,32.33,3712100,32.0403
2012-07-26,31.13,31.50,31.11,31.40,2462100,31.1186
2012-07-25,31.21,31.60,31.10,31.25,1739100,30.97
2012-07-24,31.05,31.90,30.85,31.25,1819900,30.97
2012-07-23,31.20,31.73,30.84,31.50,1085600,31.2177
2012-07-20,31.45,31.45,31.23,31.33,436400,31.0493
2012-07-19,32.30,32.30,31.10,31.46,1257200,31.1781
2012-07-18,32.32,32.50,31.65,31.99,1604800,31.7034
2012-07-17,32.50,32.70,32.18,32.40,2273600,32.1097
2012-07-16,31.80,32.58,31.80,32.57,817800,32.2782
2012-07-13,31.88,32.60,31.85,32.00,458700,31.7133
2012-07-12,32.35,32.45,31.33,31.80,1738500,31.5151
2012-07-11,32.27,32.90,31.80,32.20,1662400,31.9115
2012-07-10,32.30,32.44,32.02,32.38,1677300,32.0899
2012-07-09,31.90,32.30,31.74,32.30,912100,32.0106
2012-07-06,31.90,32.20,31.31,31.61,1563200,31.3268
2012-07-05,32.80,32.88,31.67,31.85,1362200,31.5646
2012-07-04,33.07,33.14,32.78,32.85,148100,32.5556
2012-07-03,32.00,33.79,31.50,33.45,2074300,33.1503
2012-07-02,32.65,32.90,32.00,32.32,1031000,32.0304
2012-06-29,32.80,33.15,32.00,32.79,3222800,32.4962
2012-06-28,31.50,32.19,31.47,32.05,1903700,31.7628
2012-06-27,30.77,31.85,30.77,31.57,4324300,31.2871
2012-06-26,30.18,31.17,30.10,30.85,3713000,30.5736
2012-06-25,30.91,31.00,30.01,30.20,826500,29.9294
2012-06-22,30.98,31.15,30.86,31.00,2376100,30.7222
2012-06-21,30.99,31.00,30.63,30.80,2005300,30.524
2012-06-20,31.10,31.10,29.80,30.91,1829800,30.633
2012-06-19,30.87,31.25,30.50,31.03,2347400,30.752
2012-06-18,30.97,30.99,30.46,30.96,1449700,30.6826
2012-06-15,30.49,31.02,30.49,30.93,5899800,30.6529
2012-06-14,30.25,30.58,30.10,30.50,1685800,30.2267
2012-06-13,29.75,30.15,29.66,29.97,2545300,29.7015
2012-06-12,29.60,29.96,29.55,29.96,2170700,29.6915
2012-06-11,29.60,30.25,29.49,29.60,1805700,29.3348
2012-06-08,29.50,30.10,29.47,29.95,1509400,29.6816
2012-06-07,29.52,29.75,29.25,29.45,2350200,29.1861
2012-06-06,29.88,30.25,29.29,29.33,2365400,29.0672
2012-06-05,30.30,30.30,29.50,29.90,1731000,29.6321
2012-06-04,30.78,31.24,30.10,30.10,2711500,29.8303
2012-06-01,31.00,31.02,29.51,30.11,3423100,29.8402
2012-05-31,30.25,31.49,30.01,31.46,12225300,31.1781
2012-05-30,29.60,30.25,29.50,29.96,2570700,29.6915
2012-05-29,29.03,30.39,29.03,30.00,2953800,29.7312
2012-05-28,29.59,29.63,29.02,29.15,1287500,28.8888
2012-05-25,28.90,29.75,28.90,29.70,2573900,29.4339
2012-05-24,29.15,29.50,28.86,29.50,4656400,29.2357
2012-05-23,29.00,29.13,28.72,29.05,4824800,28.7897
2012-05-22,29.18,29.65,28.70,29.07,2481400,28.8095
2012-05-21,28.98,29.30,28.70,29.10,1935600,28.8392
2012-05-18,29.70,29.88,28.61,28.97,3460500,28.7104
2012-05-17,30.18,30.20,29.38,29.75,1846000,29.4834
2012-05-16,30.50,30.50,28.99,29.90,1977300,29.6321
2012-05-15,30.34,30.34,29.90,30.00,1668200,29.7312
2012-05-14,30.56,30.63,29.97,30.40,1279000,30.1276
2012-05-11,31.19,31.19,30.60,30.60,1050200,30.3258
2012-05-10,31.68,31.76,30.57,31.15,1193400,30.8709
2012-05-09,32.00,32.00,31.30,31.64,1916000,31.3565
2012-05-08,31.20,32.35,31.20,32.11,2841100,31.8223
2012-05-07,30.61,31.51,30.52,31.50,2181400,31.2177
2012-05-04,30.50,30.80,30.40,30.69,1266900,30.415
2012-05-03,31.00,31.04,30.40,30.51,941700,30.2366
2012-05-02,30.96,31.10,30.64,30.91,1288100,30.633
2012-05-01,31.08,31.08,31.08,31.08,000,30.8015
2012-04-30,31.00,31.32,30.58,31.08,1271500,30.8015
2012-04-27,31.26,31.26,30.10,30.65,2848900,30.3754
2012-04-26,32.27,32.30,31.70,31.77,701900,31.4853
2012-04-25,32.16,32.27,31.50,32.04,1511600,31.7529
2012-04-24,32.25,32.35,31.26,32.25,1882200,31.961
2012-04-23,31.60,33.00,31.59,31.99,1647700,31.7034
2012-04-20,31.39,31.70,31.39,31.57,1041900,31.2871
2012-04-19,31.04,31.55,30.95,31.50,4078600,31.2177
2012-04-18,30.25,31.10,30.22,31.00,2620200,30.7222
2012-04-17,30.56,30.77,30.20,30.56,1954100,30.2862
2012-04-16,30.28,30.75,30.05,30.60,2126100,30.1772
2012-04-13,30.25,30.54,30.05,30.54,988500,30.118
2012-04-12,30.25,30.64,30.25,30.40,1334200,29.9799
2012-04-11,30.00,30.63,30.00,30.48,2368400,30.0588
2012-04-10,30.50,30.50,29.80,29.80,2623200,29.3882
2012-04-09,29.97,30.70,29.76,30.46,846800,30.0391
2012-04-06,29.85,29.85,29.85,29.85,000,29.4375
2012-04-05,29.85,29.85,29.85,29.85,000,29.4375
2012-04-04,30.53,30.53,29.85,29.85,729700,29.4375
2012-04-03,30.39,30.68,30.02,30.60,1913600,30.1772
2012-04-02,29.84,30.72,29.67,30.72,2992100,30.2955
2012-03-30,29.71,30.08,29.70,29.86,3669300,29.4474
2012-03-29,29.51,29.89,29.31,29.81,3766700,29.3981
2012-03-28,29.34,29.68,29.34,29.60,1113100,29.191
2012-03-27,29.93,30.01,29.07,29.10,3331700,28.6979
2012-03-26,29.45,30.03,29.45,29.87,1657100,29.4572
