Date,Open,High,Low,Close,Volume,Adj Close
2012-12-26,71.50,72.58004,71.50,71.76999,568000,67.10863
2012-12-25,71.50994,71.50994,71.50994,71.50994,000,66.86548
2012-12-24,71.48002,72.10004,71.41,71.50994,458900,66.86548
2012-12-21,73.19996,73.21001,71.64996,71.83999,5760400,67.17409
2012-12-20,74.37,76.09999,73.10003,73.47999,3573500,68.70758
2012-12-19,74.58996,75.45005,73.19996,75.04004,5407800,70.16631
2012-12-18,72.89995,75.20004,72.62002,74.90997,4718100,70.04468
2012-12-17,71.39996,72.99998,70.91001,72.64001,3596600,67.92215
2012-12-14,71.03998,71.39002,69.89997,70.69004,3108700,66.09883
2012-12-13,69.48997,71.41,69.48997,71.16001,2797800,66.53827
2012-12-12,70.18001,70.18001,70.18001,70.18001,000,65.62192
2012-12-11,69.00003,71.99999,69.00003,70.18001,4528800,65.62192
2012-12-10,68.16004,69.50002,68.16004,69.23003,2420900,64.73365
2012-12-07,67.66999,69.09996,67.66999,68.84997,1916800,64.37826
2012-12-06,69.20,69.70,67.93003,68.32998,2068900,63.89205
2012-12-05,68.70001,69.89997,68.00004,69.30005,3726800,64.79911
2012-12-04,68.07999,68.75002,67.07005,68.75002,2912700,64.28481
2012-12-03,65.99001,68.50003,65.65002,68.09998,5530900,63.67699
2012-11-30,64.60001,67.09999,64.60001,66.65995,29780400,62.33049
2012-11-29,63.85002,64.45005,63.69996,64.22004,2642400,60.04905
2012-11-28,63.14,63.74997,62.64001,63.65004,3082500,59.51606
2012-11-27,62.99004,63.15004,61.89001,62.76003,3042300,58.68386
2012-11-26,62.01004,63.15004,61.99005,62.42998,1067400,58.37525
2012-11-23,62.89994,62.89994,61.60998,62.05996,2970700,58.02925
2012-11-22,63.71,63.78001,62.99999,63.22005,1585400,59.114
2012-11-21,62.96001,63.69001,62.58004,63.44002,4312400,59.31968
2012-11-20,63.19002,63.31005,61.99005,62.96001,4412300,58.87085
2012-11-19,61.42999,61.42999,61.42999,61.42999,000,57.44021
2012-11-16,60.94004,61.67005,60.19999,61.42999,2914200,57.44021
2012-11-15,61.10999,61.89001,60.19999,60.57002,2695400,56.63609
2012-11-14,61.99005,62.19997,61.16001,61.39002,1330800,57.40283
2012-11-13,61.44998,61.89001,61.32995,61.64996,3230900,57.64589
2012-11-12,61.99999,62.30001,61.05002,61.42999,4893400,57.44021
2012-11-09,61.69997,62.08999,60.89996,61.58999,5121600,57.58981
2012-11-08,62.71995,63.40004,61.17999,61.42999,5404000,57.44021
2012-11-07,63.56999,64.26002,62.24999,62.71995,7971700,58.64639
2012-11-06,64.31998,64.92001,64.06004,64.26002,3275500,60.08642
2012-11-05,64.92001,65.13998,64.01002,64.31004,1686700,60.1332
2012-11-02,64.97998,64.97998,64.97998,64.97998,000,60.75962
2012-11-01,64.15003,65.40002,64.15003,64.97998,2936100,60.75962
2012-10-31,64.97003,65.49996,64.60995,64.88998,3661000,60.67547
2012-10-30,64.99996,65.35,64.72003,64.97003,1323500,60.75033
2012-10-29,64.54999,65.40002,64.10001,64.99996,1116100,60.77831
2012-10-26,65.33996,65.49996,64.56003,65.36999,2396400,61.12431
2012-10-25,65.58001,65.79997,64.49997,65.20004,1701500,60.9654
2012-10-24,64.67996,65.54998,63.90004,65.36999,2819700,61.12431
2012-10-23,63.78001,64.10001,62.99999,63.94001,2326400,59.69136
2012-10-22,64.69994,64.72998,63.80,63.97005,2140900,59.62371
2012-10-19,64.60001,64.94994,64.04999,64.67996,3958600,60.28539
2012-10-18,65.42995,65.42995,64.10001,64.60001,4869800,60.21087
2012-10-17,65.17001,65.79997,64.85001,65.17001,6751800,60.74215
2012-10-16,65.61999,66.24995,64.85001,65.15997,5956600,60.73279
2012-10-15,64.45005,65.67,64.15003,65.47003,8624600,61.02178
2012-10-12,63.99997,64.63998,62.49999,64.45005,42497900,60.07111
2012-10-11,62.35003,63.94996,62.35003,63.78001,17914000,59.44659
2012-10-10,62.51003,63.05,61.55002,61.83999,43267800,57.63838
2012-10-09,60.55003,62.10003,60.34001,61.82,6898000,57.61975
2012-10-08,60.19999,60.87003,60.14997,60.53004,4165200,56.41743
2012-10-05,60.05003,61.05997,60.05003,60.84,4218300,56.70633
2012-10-04,60.19999,60.50001,59.50002,60.05003,2435600,55.97004
2012-10-03,60.39997,60.55997,59.59996,59.96004,1732300,55.88616
2012-10-02,60.39997,61.00,59.93001,60.43,2150700,56.32419
2012-10-01,61.30002,61.30002,59.80004,60.00001,2876400,55.92341
2012-09-28,61.83999,61.83999,60.71003,61.35004,3645800,57.18172
2012-09-27,59.09002,61.89996,59.02001,61.69997,4449700,57.50788
2012-09-26,59.07003,59.43995,58.70001,59.09002,2049900,55.07525
2012-09-25,60.50995,60.50995,58.82003,59.00002,2248800,54.99137
2012-09-24,61.00,61.00,60.16996,60.35999,2053100,56.25894
2012-09-21,61.30002,61.69003,60.71997,60.94999,2867600,56.80884
2012-09-20,61.94003,61.99999,61.14996,61.30002,1238000,57.1351
2012-09-19,61.21997,62.08999,60.80003,61.76998,2133600,57.57313
2012-09-18,60.21004,61.30997,60.21004,61.21997,1842600,57.06048
2012-09-17,61.19004,61.19004,60.10005,60.34001,1884700,56.24031
2012-09-14,61.07001,62.40005,60.50001,60.78004,1762500,56.65044
2012-09-13,61.10999,61.99999,60.69004,61.85998,1681700,57.65701
2012-09-12,61.50,61.55996,60.89996,61.30002,1722800,57.1351
2012-09-11,60.46003,61.44998,60.41001,61.32001,1426100,57.15373
2012-09-10,61.48995,61.48995,60.05998,60.30997,1181100,56.21232
2012-09-07,61.00,61.48001,60.91001,61.12003,1118600,56.96734
2012-09-06,60.05998,61.50,60.05998,61.00,1373300,56.85546
2012-09-05,60.48002,61.80002,59.80004,60.53998,849200,56.4267
2012-09-04,58.41997,60.50001,58.41997,60.07002,1721900,55.98867
2012-09-03,59.41002,60.05003,59.11001,59.64997,733700,55.59716
2012-08-31,60.59001,60.78998,58.50003,58.91997,9046300,54.91675
2012-08-30,60.66001,60.89002,60.14997,60.59001,2036700,56.47332
2012-08-29,60.75001,61.32001,60.05998,60.57996,2323100,56.46396
2012-08-28,59.25002,60.98996,59.16002,60.75001,4806000,56.62245
2012-08-27,62.87995,62.87995,58.09997,59.05999,7790200,55.04726
2012-08-24,62.49999,62.78996,61.51999,62.62002,1634100,58.36541
2012-08-23,61.55002,62.80995,61.55002,62.40005,2062800,58.16039
2012-08-22,61.00995,61.57,60.14997,61.44998,1334800,57.27486
2012-08-21,61.23001,62.24999,60.35999,60.64997,1642100,56.52921
2012-08-20,61.35004,61.80002,60.59994,60.76999,1448100,56.64108
2012-08-17,62.35997,62.39001,61.01999,61.21002,1895900,57.05122
2012-08-16,62.49999,62.69997,61.80002,62.37996,4199700,58.14166
2012-08-15,61.17005,62.60003,61.17005,62.51003,2732500,58.2629
2012-08-14,61.10004,61.76998,60.80003,61.17005,1536000,57.01396
2012-08-13,62.62002,62.62002,60.10005,60.39003,1494800,56.28693
2012-08-10,61.60004,61.62003,61.19998,61.50,2052000,57.32149
2012-08-09,62.12002,62.12002,61.19998,61.62997,2396500,57.44263
2012-08-08,63.62995,63.92002,62.05001,62.28996,2017100,58.05778
2012-08-07,64.97003,65.54004,63.71,63.81004,1781700,59.47458
2012-08-06,65.38998,66.49001,64.51001,64.60001,923800,60.21087
2012-08-03,64.31998,65.99001,64.31998,65.42001,1375200,60.97516
2012-08-02,63.67997,64.49997,62.74999,64.29999,1345700,59.93124
2012-08-01,62.99999,64.38999,62.99999,63.55,821800,59.2322
2012-07-31,63.99997,64.63998,62.89994,63.03001,2308200,58.74755
2012-07-30,62.74999,64.90003,62.74999,63.81998,1047400,59.48385
2012-07-27,63.31005,63.99997,62.32,63.69996,2576600,59.37197
2012-07-26,60.50001,63.51002,60.37998,63.22999,3438400,58.93394
2012-07-25,60.19999,60.59001,59.30004,60.50001,1758000,56.38944
2012-07-24,60.10005,60.69999,59.59996,60.19999,1470500,56.10981
2012-07-23,58.84996,60.27,58.18003,60.19999,2194300,56.01427
2012-07-20,59.94005,59.94005,58.73998,59.80004,670600,55.64212
2012-07-19,59.05004,59.94005,58.70001,59.94005,2073700,55.7724
2012-07-18,59.78999,59.96998,58.91003,59.34002,1509900,55.21409
2012-07-17,59.94999,60.19999,58.91003,59.68001,1891900,55.53044
2012-07-16,58.93996,60.05003,58.43002,60.05003,1670800,55.87474
2012-07-13,58.34997,58.98998,57.95996,58.89999,661700,54.80465
2012-07-12,59.14998,59.18996,57.50004,57.72995,2067900,53.71597
2012-07-11,59.16997,59.50002,58.39999,59.02995,1969900,54.92558
2012-07-10,58.41003,59.45,58.41003,58.93001,2199500,54.8326
2012-07-09,57.27997,58.41997,57.27997,58.39999,1331500,54.33942
2012-07-06,58.39005,58.39999,57.04996,57.04996,840100,53.08326
2012-07-05,58.09997,58.98004,57.25004,58.70001,1620100,54.61858
2012-07-04,57.41999,58.14999,57.40,57.84997,909200,53.82765
2012-07-03,56.70003,58.29001,56.70003,57.34998,2355500,53.36242
2012-07-02,57.40,58.45001,56.43004,56.79996,2465600,52.85065
2012-06-29,56.61003,57.48999,56.09999,57.38001,3601800,53.39036
2012-06-28,55.99001,56.59999,55.70004,56.31001,1511200,52.39476
2012-06-27,55.88003,57.48999,55.29998,56.34999,4039800,52.43196
2012-06-26,53.24004,55.99001,53.24004,55.74001,4273900,51.86439
2012-06-25,53.99997,54.31997,53.15004,53.24998,1505900,48.59376
2012-06-22,53.83997,54.47998,53.31004,54.08996,2088100,49.3603
2012-06-21,53.42997,53.83997,52.42003,53.40004,2032500,48.7307
2012-06-20,52.60003,53.58997,52.46995,53.37995,2383200,48.71237
2012-06-19,53.37995,53.87994,52.60997,52.85002,3052400,48.22878
2012-06-18,53.19002,53.58997,52.26003,53.38999,2000400,48.72154
2012-06-15,53.51002,54.90997,52.55995,52.69996,7188400,48.09184
2012-06-14,53.15004,53.95005,52.71001,53.63999,1330700,48.94967
2012-06-13,51.91,53.19002,51.90005,52.99998,2179400,48.36563
2012-06-12,52.69996,53.10002,51.69997,52.90999,3839000,48.2835
2012-06-11,53.35002,54.49997,52.51997,53.35002,3190900,48.68506
2012-06-08,52.30001,53.88999,52.30001,53.33003,3495200,48.66682
2012-06-07,51.00,52.99998,50.82001,52.24999,2544900,47.68122
2012-06-06,50.37003,51.44998,50.37003,51.44998,3287400,46.95115
2012-06-05,50.50001,50.89996,50.32996,50.59994,2014900,46.17545
2012-06-04,49.05004,50.85004,49.05004,50.48996,4239800,46.07508
2012-06-01,49.69005,50.37998,47.97,49.75001,4576700,45.39984
2012-05-31,47.77002,49.96998,47.77002,49.94005,9453900,45.57326
2012-05-30,48.48998,48.50003,47.79001,48.14999,1953500,43.93972
2012-05-29,48.16004,49.69999,48.16004,48.52995,1551300,44.28646
2012-05-28,48.80004,49.30004,48.79,49.00002,658200,44.71543
2012-05-25,48.54994,49.37999,48.48998,48.50003,1434000,44.25915
2012-05-24,49.00002,50.19999,48.89998,49.30004,1463800,44.98921
2012-05-23,48.00003,49.00002,47.34003,48.75002,1049000,44.48729
2012-05-22,49.20,49.43001,48.52002,48.64004,1282600,44.38692
2012-05-21,47.93003,49.00002,47.61002,49.00002,1384000,44.71543
2012-05-18,48.39999,48.70,47.80005,47.91998,1969900,43.72983
2012-05-17,48.11996,48.75002,48.11996,48.32003,1269000,44.0949
2012-05-16,48.16997,49.48997,47.09998,48.22,2327200,44.00361
2012-05-15,49.21999,49.34996,47.61002,48.39999,2684000,44.16786
2012-05-14,50.00995,50.00995,48.98998,49.23003,2155200,44.92532
2012-05-11,50.19999,50.39997,49.71004,50.00995,931100,45.63705
2012-05-10,50.39997,50.69999,49.80003,50.28004,2280900,45.88352
2012-05-09,50.69999,50.69999,49.69999,50.19999,1538400,45.81047
2012-05-08,50.80997,51.00,49.80003,50.89996,2373300,46.44923
2012-05-07,49.89003,50.84,49.41996,50.69999,1511500,46.26674
2012-05-04,49.50002,50.18,48.75002,50.05003,2849300,45.67362
2012-05-03,49.00002,49.78999,48.98998,49.37999,2107600,45.06217
2012-05-02,48.45001,48.95,48.27002,48.80004,850300,44.53293
2012-05-01,48.54994,48.54994,48.54994,48.54994,000,44.3047
2012-04-30,47.80005,48.54994,47.59997,48.54994,1189500,44.3047
2012-04-27,47.50004,48.48004,47.50004,48.20001,944400,43.98537
2012-04-26,47.98999,48.11996,47.00004,48.00003,1834800,43.80288
2012-04-25,47.80005,48.27002,47.68997,48.18002,1462900,43.96713
2012-04-24,49.30004,49.30004,47.50998,47.68003,2631000,43.51085
2012-04-23,49.20,49.59996,48.50003,48.96005,1654700,44.67895
2012-04-20,49.69005,49.89997,49.59996,49.69999,1805900,45.35419
2012-04-19,49.75001,49.98003,49.30004,49.89997,1777500,45.53668
2012-04-18,49.20,50.07002,49.20,49.61,2330400,45.27207
2012-04-17,49.39003,49.69999,49.09996,49.55998,2331200,45.22642
2012-04-16,49.00002,49.39003,48.50997,48.88,1190000,44.6059
2012-04-13,48.16004,49.00997,42.99998,48.00003,14755500,43.80288
2012-04-12,48.70995,49.50002,48.70995,49.05004,839300,44.76107
2012-04-11,48.98998,49.18001,48.57998,49.00002,1558700,44.71543
2012-04-10,48.64999,48.96005,48.16997,48.50003,1658000,44.25915
2012-04-09,48.52002,48.98998,48.20995,48.80004,751900,44.53293
2012-04-06,48.86001,48.86001,48.86001,48.86001,000,44.58765
2012-04-05,48.86001,48.86001,48.86001,48.86001,000,44.58765
2012-04-04,49.25002,49.25002,48.59996,48.86001,718100,44.58765
2012-04-03,50.00001,50.00001,49.02001,49.59996,1130200,45.2629
2012-04-02,49.48997,50.19005,48.52002,49.66996,2399200,45.32679
2012-03-30,48.75002,49.48997,48.75002,49.25002,2725000,44.94357
2012-03-29,48.77001,49.00002,48.50003,49.00002,1559300,44.71543
2012-03-28,48.96999,49.00002,48.23004,48.75002,1614400,44.48729
2012-03-27,48.66003,49.37999,48.27996,48.45995,3355200,44.22258
2012-03-26,47.29996,48.79,47.29996,48.59996,4213900,44.35035
2012-03-23,47.00004,47.34003,46.70002,47.15,1517200,43.02717
2012-03-22,46.93998,47.02997,46.54996,46.72995,907400,42.64385
2012-03-21,47.00004,47.36996,46.75004,47.00004,1498200,42.89032
2012-03-20,46.97001,47.29001,46.70002,46.81001,700900,42.71691
2012-03-19,47.02003,47.02003,47.02003,47.02003,000,42.90857
2012-03-16,46.45003,47.20002,46.45003,47.02003,2075900,42.90857
2012-03-15,47.15,47.15,46.34004,46.59004,1009500,42.51618
2012-03-14,47.04996,47.40,46.49994,46.70002,2297100,42.61654
2012-03-13,46.59999,47.50004,46.59999,47.20002,1252200,43.07282
2012-03-12,46.49994,47.16999,46.24995,46.79996,865700,42.70774
2012-03-09,47.00004,47.32999,46.24995,46.45997,1191800,42.39748
2012-03-08,46.77003,47.09998,46.20003,46.65,1311300,42.5709
2012-03-07,46.20003,46.54996,46.13002,46.49994,1147300,42.43396
2012-03-06,47.09998,47.09998,46.00005,46.20003,2083900,42.16027
2012-03-05,47.00004,47.50004,46.75004,47.36002,996600,43.21883
2012-03-02,46.34999,47.29001,46.00005,46.88996,1831000,42.78987
2012-03-01,46.11004,47.38001,46.06996,46.29997,2168700,42.25147
2012-02-29,46.11004,47.16004,46.09999,46.45997,5973800,42.39748
2012-02-28,47.00004,47.00004,46.20003,46.34999,1499300,42.29711
2012-02-27,46.79996,47.27003,46.31995,46.77997,3112100,42.6895
2012-02-24,47.00004,47.41004,46.00005,47.41004,3788400,43.26448
2012-02-23,47.00998,47.23999,46.40001,46.59999,4024300,42.52525
2012-02-22,47.22,47.66998,46.79996,46.84998,3047300,42.75339
2012-02-21,47.95001,48.25003,47.20996,47.61996,2154400,43.45604
2012-02-20,47.70001,48.00003,47.50004,48.00003,597700,43.80288
2012-02-17,48.00003,48.02996,47.47,47.64999,2826000,43.48345
2012-02-16,46.82005,48.02996,46.50999,47.77002,3700400,43.59298
2012-02-15,46.24995,46.82005,45.90995,46.70002,1878600,42.61654
2012-02-14,46.27003,46.54002,46.09999,46.54002,2058200,42.47053
2012-02-13,45.93999,46.36997,45.93999,46.27003,2563400,42.22415
2012-02-10,45.29998,46.02004,44.85,46.02004,3983500,41.99601
2012-02-09,45.59999,46.11997,44.60,45.49996,3539900,41.52141
2012-02-08,46.65,46.88996,45.40002,45.76,3756800,41.75871
2012-02-07,46.45003,47.09998,46.40001,46.68998,2833100,42.60738
2012-02-06,46.56001,46.56001,46.56001,46.56001,000,42.48877
2012-02-03,46.90,47.23999,46.31001,46.56001,2932600,42.48877
2012-02-02,46.04997,46.99,46.00005,46.90,5330800,42.79903
2012-02-01,45.18999,46.40001,45.18999,45.97002,5734500,41.95037
2012-01-31,44.95004,45.49996,44.90002,44.99996,4263100,41.06513
2012-01-30,44.01001,45.04998,44.01001,45.04998,1862200,41.11078
2012-01-27,44.70004,45.08995,44.10001,44.79998,1322100,40.88264
2012-01-26,45.20004,45.70003,44.70004,44.74996,3062800,40.837
2012-01-25,44.74002,45.06002,44.49996,44.99996,2722600,41.06513
2012-01-24,44.60,44.94,44.15997,44.86005,2416800,40.93745
2012-01-23,44.33996,44.79998,43.78,44.44994,2444200,40.46967
2012-01-20,44.70004,45.31996,44.10001,44.15003,4730600,40.19661
2012-01-19,44.76001,45.43999,44.49996,44.99996,5048100,40.97044
2012-01-18,42.74998,44.79004,42.74998,44.78,9772600,40.77017
2012-01-17,42.69996,42.99004,42.51997,42.51997,4306800,38.71252
2012-01-16,42.58998,42.64,42.01004,42.58004,559300,38.76721
2012-01-13,42.56999,42.56999,41.99999,42.30001,1933400,38.51225
2012-01-12,42.62995,42.81005,42.42003,42.58998,2520700,38.77626
2012-01-11,42.12996,42.65004,41.71996,42.37995,3479200,38.58504
2012-01-10,42.53002,42.85002,42.10997,42.23,3487000,38.44851
2012-01-09,42.10997,42.28002,41.71996,42.05995,2963100,38.29369
2012-01-06,42.99998,43.10996,41.33999,41.76004,8948900,38.02063
2012-01-05,43.71,43.90003,43.05,43.15004,3278800,39.28617
2012-01-04,44.42002,44.78,43.71,44.04999,1807300,40.10553
2012-01-03,44.70004,45.20004,44.33996,44.42002,2739600,40.44242
2012-01-02,43.94001,44.72003,43.94001,44.56997,286500,40.57895
